"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:12:28.0770078 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0770150 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0770263 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0770569 PM","Explorer.EXE","4184","QueryOpen","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","FAST IO DISALLOWED",""
"7:12:28.0770949 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0771078 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\HwkbTextPredictionDelay","NAME NOT FOUND","Length: 144"
"7:12:28.0771140 PM","Procmon64.exe","1132","ReadFile","C:\Windows\System32\dbghelp.dll","SUCCESS","Offset: 1,233,920, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"7:12:28.0771184 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0771282 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0771354 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS","Desired Access: Query Value"
"7:12:28.0771733 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\HwkbTextPredictionDelay","NAME NOT FOUND","Length: 144"
"7:12:28.0771820 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409","SUCCESS",""
"7:12:28.0771910 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0771992 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0772075 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\HwkbTextPredictionDelay","NAME NOT FOUND","Length: 144"
"7:12:28.0772096 PM","Explorer.EXE","4184","CreateFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0772168 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1","SUCCESS",""
"7:12:28.0772675 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\HwkbTextPredictionDelay","NAME NOT FOUND","Length: 144"
"7:12:28.0772736 PM","Explorer.EXE","4184","QueryBasicInformationFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","CreationTime: 6/20/2024 9:55:26 PM, LastAccessTime: 3/9/2026 7:12:27 PM, LastWriteTime: 3/9/2026 6:03:22 PM, ChangeTime: 3/9/2026 7:12:25 PM, FileAttributes: A"
"7:12:28.0772789 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0772816 PM","Explorer.EXE","4184","CloseFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0772923 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0772950 PM","Explorer.EXE","4184","IRP_MJ_CLOSE","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0773388 PM","Explorer.EXE","4184","QueryBasicInformationFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon.exe","SUCCESS","CreationTime: 6/20/2024 9:55:26 PM, LastAccessTime: 3/9/2026 6:03:28 PM, LastWriteTime: 3/9/2026 6:03:22 PM, ChangeTime: 3/9/2026 6:03:22 PM, FileAttributes: A"
"7:12:28.0773409 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions","SUCCESS","Desired Access: Read"
"7:12:28.0773620 PM","ctfmon.exe","3980","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"7:12:28.0773700 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\PolicyType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"7:12:28.0773780 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\Behavior","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"7:12:28.0773851 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\MergeAlgorithm","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0774278 PM","Explorer.EXE","4184","CreateFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0774373 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\RegKeyPathRedirectMapped","NAME NOT FOUND","Length: 16"
"7:12:28.0774448 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\RegKeyPathRedirect","NAME NOT FOUND","Length: 12"
"7:12:28.0774518 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\grouppolicyname","NAME NOT FOUND","Length: 12"
"7:12:28.0774583 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\ADMXMetadataUser","NAME NOT FOUND","Length: 12"
"7:12:28.0774650 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\ADMXMetadataDevice","NAME NOT FOUND","Length: 12"
"7:12:28.0775047 PM","Explorer.EXE","4184","CreateFileMapping","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","SyncType: SyncTypeOther"
"7:12:28.0775443 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\ADMXMetadataBoth","NAME NOT FOUND","Length: 12"
"7:12:28.0775745 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\30Value","NAME NOT FOUND","Length: 12"
"7:12:28.0775830 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions\Value","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0775917 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions","SUCCESS",""
"7:12:28.0776044 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0776129 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\PolicyManager\current\Device\TextInput","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0776136 PM","Procmon64.exe","1132","ReadFile","C:\Windows\System32\dbghelp.dll","SUCCESS","Offset: 1,528,320, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"7:12:28.0776279 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0776380 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\TabletTip\1.7","SUCCESS","Desired Access: Query Value"
"7:12:28.0776500 PM","ctfmon.exe","3980","RegQueryValue","HKCU\SOFTWARE\Microsoft\TabletTip\1.7\EnableTextPrediction","NAME NOT FOUND","Length: 16"
"7:12:28.0776590 PM","ctfmon.exe","3980","RegCloseKey","HKCU\SOFTWARE\Microsoft\TabletTip\1.7","SUCCESS",""
"7:12:28.0776665 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0776734 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0776806 PM","Explorer.EXE","4184","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0776825 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0776906 PM","Explorer.EXE","4184","IRP_MJ_CLOSE","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0777036 PM","Explorer.EXE","4184","CreateFileMapping","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:12:28.0777049 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0777130 PM","Explorer.EXE","4184","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0777197 PM","Explorer.EXE","4184","CreateFileMapping","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","SyncType: SyncTypeOther"
"7:12:28.0777219 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0777250 PM","Explorer.EXE","4184","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0777299 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0777404 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\PREDICTION","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0777486 PM","Explorer.EXE","4184","CloseFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0777504 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0777580 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0777633 PM","Explorer.EXE","4184","IRP_MJ_CLOSE","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0777655 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0777722 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\TabletTip\1.7","SUCCESS","Desired Access: Query Value"
"7:12:28.0777817 PM","ctfmon.exe","3980","RegQueryValue","HKCU\SOFTWARE\Microsoft\TabletTip\1.7\EnableAutoCorrection","NAME NOT FOUND","Length: 16"
"7:12:28.0777891 PM","ctfmon.exe","3980","RegCloseKey","HKCU\SOFTWARE\Microsoft\TabletTip\1.7","SUCCESS",""
"7:12:28.0777961 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0778026 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0778111 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0778176 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0778263 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0778329 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0778333 PM","Explorer.EXE","4184","CreateFile","C:\users\12220186\downloads\SystemResources\procmon64.exe.mun","PATH NOT FOUND","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
"7:12:28.0778411 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\AUTOCORRECTION","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0778490 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0778560 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0778626 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0778692 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0778779 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0778844 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0778928 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0778993 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0779074 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\SPELLCHECK","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0779157 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0779225 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0779291 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0779356 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0779440 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0779504 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0779590 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0779655 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0779732 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\SHAPEWRITING","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0779818 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0779885 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0780237 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0780374 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Query Value"
"7:12:28.0780778 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0780859 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Query Value"
"7:12:28.0780960 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\MultilingualEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"7:12:28.0781060 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0781139 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0781205 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Query Value"
"7:12:28.0781282 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0781346 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Query Value"
"7:12:28.0781422 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\FLIPDebugOptions","NAME NOT FOUND","Length: 16"
"7:12:28.0781505 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0781572 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0781636 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\TabletTip\1.7","SUCCESS","Desired Access: Query Value"
"7:12:28.0781718 PM","ctfmon.exe","3980","RegQueryValue","HKCU\SOFTWARE\Microsoft\TabletTip\1.7\EnableDoubleTapSpace","NAME NOT FOUND","Length: 16"
"7:12:28.0781783 PM","Procmon64.exe","1132","CreateFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"7:12:28.0781792 PM","ctfmon.exe","3980","RegCloseKey","HKCU\SOFTWARE\Microsoft\TabletTip\1.7","SUCCESS",""
"7:12:28.0781859 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0781923 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0782004 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0782034 PM","Procmon64.exe","1132","CreateFileMapping","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"7:12:28.0782069 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0782114 PM","Procmon64.exe","1132","QueryStandardInformationFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","AllocationSize: 2,146,304, EndOfFile: 2,142,648, NumberOfLinks: 1, DeletePending: False, Directory: False"
"7:12:28.0782169 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0782174 PM","Procmon64.exe","1132","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0782228 PM","Procmon64.exe","1132","CreateFileMapping","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS","SyncType: SyncTypeOther"
"7:12:28.0782237 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS","Desired Access: Query Value"
"7:12:28.0782500 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1\PERIODSHORTCUT","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0782514 PM","Procmon64.exe","1132","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0782587 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\proc_1\loc_0409\im_1","SUCCESS",""
"7:12:28.0782662 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0782729 PM","ctfmon.exe","3980","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0782796 PM","ctfmon.exe","3980","RegOpenKey","HKLM\Software\Microsoft\Input\Settings","SUCCESS","Desired Access: Read"
"7:12:28.0782813 PM","Procmon64.exe","1132","CloseFile","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0782880 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0782946 PM","ctfmon.exe","3980","RegOpenKey","HKCU\Software\Microsoft\Input\Settings","NAME NOT FOUND","Desired Access: Read"
"7:12:28.0782969 PM","Procmon64.exe","1132","IRP_MJ_CLOSE","C:\Users\12220186\Downloads\ProcessMonitor\Procmon64.exe","SUCCESS",""
"7:12:28.0783034 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0783100 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\is_0\loc_0409","NAME NOT FOUND","Desired Access: Query Value"
"7:12:28.0783187 PM","ctfmon.exe","3980","RegQueryKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:12:28.0783252 PM","ctfmon.exe","3980","RegOpenKey","HKLM\SOFTWARE\Microsoft\Input\Settings\is_0","SUCCESS","Desired Access: Query Value"
"7:12:28.0783327 PM","ctfmon.exe","3980","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\Settings\is_0\PERIODSHORTCUT","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"7:12:28.0783402 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings\is_0","SUCCESS",""
"7:12:28.0783473 PM","ctfmon.exe","3980","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input\Settings","SUCCESS",""
"7:12:28.0783543 PM","ctfmon.exe","3980","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
